field,variant,measure,lambda_top_bits,free_top_bits,free_sum_bits,conditional_sum_bits,rms_final_1024,qr_free_sum_bits,qr_free_top_bits
27,rotate1_095,8192,0.3222182857213637,0.8600902331956207,6.224493865898431,1.9025657710110888,0.24985154671135693,6.224493865898404,0.8600902331956204
27,rotate1_0999,8192,-0.37300840049967965,0.8600902331956207,6.224493865898431,-3.741290418761892,0.0,6.224493865898404,0.8600902331956204
27,fixed4_095,8192,0.8565737493717871,0.8600902331956207,6.224493865898431,-11.063218513650938,0.3048081908552048,6.224493865898404,0.8600902331956204
27,alternate4_095,8192,-1.2972625801461322,0.8600902331956207,6.224493865898431,-11.063218513650938,0.0,6.224493865898404,0.8600902331956204
27,all8_075_control,8192,-1.1399097668043754,0.8600902331956207,6.224493865898431,-9.775506134101569,0.0,6.224493865898404,0.8600902331956204
28,free,8192,0.6669962177095595,0.6669962177095595,4.6546184891254585,4.6546184891254585,0.3830860009086014,4.65461848912547,0.6669962177131213
28,fixed1_095,8192,0.6603679693273055,0.6669962177095595,4.6546184891254585,0.3326903942381163,0.3544014666524625,4.65461848912547,0.6669962177131213
28,rotate1_095,8192,0.19406694545925932,0.6669962177095595,4.6546184891254585,0.3326903942381163,0.21288097149002963,4.65461848912547,0.6669962177131213
28,rotate1_0999,8192,0.08571357393606002,0.6669962177095595,4.6546184891254585,-5.311165795534865,0.10942959651171863,4.65461848912547,0.6669962177131213
28,fixed4_095,8192,0.6185240409345145,0.6669962177095595,4.6546184891254585,-12.633093890423911,0.26100523422207816,4.65461848912547,0.6669962177131213
28,alternate4_095,8192,-1.4336496242397676,0.6669962177095595,4.6546184891254585,-12.633093890423911,0.0,4.65461848912547,0.6669962177131213
28,all8_075_control,8192,-1.333003782290416,0.6669962177095595,4.6546184891254585,-11.345381510874542,0.0,4.65461848912547,0.6669962177131213
29,free,8192,0.858794977684888,0.858794977684888,6.011393581017638,6.011393581017638,0.4346412907252614,6.0113935810176455,0.8587949776848881
29,fixed1_095,8192,0.8548530852706766,0.858794977684888,6.011393581017638,1.6894654861302962,0.40297002724019076,6.0113935810176455,0.8587949776848881
29,rotate1_095,8192,0.32256615786716614,0.858794977684888,6.011393581017638,1.6894654861302962,0.24397470018517994,6.0113935810176455,0.8587949776848881
29,rotate1_0999,8192,-0.1423104441758468,0.858794977684888,6.011393581017638,-3.9543907036426846,0.0,6.0113935810176455,0.8587949776848881
29,fixed4_095,8192,0.8353833397707706,0.858794977684888,6.011393581017638,-11.27631879853173,0.3061196420734524,6.0113935810176455,0.8587949776848881
29,alternate4_095,8192,-1.2945420384067643,0.858794977684888,6.011393581017638,-11.27631879853173,0.0,6.0113935810176455,0.8587949776848881
29,all8_075_control,8192,-1.141205022315114,0.858794977684888,6.011393581017638,-9.98860641898236,0.0,6.0113935810176455,0.8587949776848881
30,free,8192,0.6548135662652376,0.6548135662652376,4.443564884589453,4.443564884589453,0.3691209853540467,4.443564884589451,0.6548135662652393
30,fixed1_095,8192,0.6535286840419092,0.6548135662652376,4.443564884589453,0.12163678970211045,0.3451008941440524,4.443564884589451,0.6548135662652393
30,rotate1_095,8192,0.1601483845963026,0.6548135662652376,4.443564884589453,0.12163678970211045,0.17859949238894274,4.443564884589451,0.6548135662652393
30,rotate1_0999,8192,0.023058246402409912,0.6548135662652376,4.443564884589453,-5.52221940007087,0.03186068040302692,4.443564884589451,0.6548135662652393
30,fixed4_095,8192,0.6011379078379666,0.6548135662652376,4.443564884589453,-12.844147494959916,0.24993124665291694,4.443564884589451,0.6548135662652393
30,alternate4_095,8192,-1.4510161570459317,0.6548135662652376,4.443564884589453,-12.844147494959916,0.0,4.443564884589451,0.6548135662652393
30,all8_075_control,8192,-1.3451864337347632,0.6548135662652376,4.443564884589453,-11.556435115410547,0.0,4.443564884589451,0.6548135662652393
31,free,8192,0.719282575918478,0.719282575918478,5.102943137246821,5.102943137246821,0.39875394049514384,5.102943137246834,0.7192825759184793
31,fixed1_095,8192,0.7054235561840535,0.719282575918478,5.102943137246821,0.7810150423594786,0.367012067750135,5.102943137246834,0.7192825759184793
31,rotate1_095,8192,0.19499461205790233,0.719282575918478,5.102943137246821,0.7810150423594786,0.20571026614692303,5.102943137246834,0.7192825759184793
31,rotate1_0999,8192,-0.21115206532657566,0.719282575918478,5.102943137246821,-4.862841147413502,0.0,5.102943137246834,0.7192825759184793
31,fixed4_095,8192,0.6683793246865402,0.719282575918478,5.102943137246821,-12.184769242302547,0.27490016702829023,5.102943137246834,0.7192825759184793
31,alternate4_095,8192,-1.4067178338247563,0.719282575918478,5.102943137246821,-12.184769242302547,0.0,5.102943137246834,0.7192825759184793
31,all8_075_control,8192,-1.2807174240815178,0.719282575918478,5.102943137246821,-10.897056862753178,0.0,5.102943137246834,0.7192825759184793
